Run,Age,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,strain
SRR1926842,2-3 months old,RNA-Seq,50,31427200,PRJNA254994,SAMN03444310,23236573,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966451,GSM1642082,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642082,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926843,2-3 months old,RNA-Seq,50,33894400,PRJNA254994,SAMN03444251,24934765,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966452,GSM1642083,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642083,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926844,2-3 months old,RNA-Seq,50,30736100,PRJNA254994,SAMN03444211,22675217,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966453,GSM1642084,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642084,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926845,2-3 months old,RNA-Seq,50,29681500,PRJNA254994,SAMN03444264,21965405,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966454,GSM1642085,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642085,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926846,2-3 months old,RNA-Seq,50,13205300,PRJNA254994,SAMN03444261,9824264,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966455,GSM1642086,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642086,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926847,2-3 months old,RNA-Seq,50,62000,PRJNA254994,SAMN03444154,79835,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966456,GSM1642087,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642087,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926848,2-3 months old,RNA-Seq,50,26949000,PRJNA254994,SAMN03444358,20007110,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966457,GSM1642088,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642088,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926849,2-3 months old,RNA-Seq,50,33614400,PRJNA254994,SAMN03444200,24791407,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966458,GSM1642089,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642089,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926850,2-3 months old,RNA-Seq,50,31495750,PRJNA254994,SAMN03444302,23297853,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966459,GSM1642090,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642090,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926851,2-3 months old,RNA-Seq,50,30129800,PRJNA254994,SAMN03444301,22304774,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966460,GSM1642091,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642091,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926852,2-3 months old,RNA-Seq,50,32098100,PRJNA254994,SAMN03444334,23745993,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966461,GSM1642092,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642092,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926853,2-3 months old,RNA-Seq,50,34123800,PRJNA254994,SAMN03444213,25233477,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966462,GSM1642093,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642093,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926854,2-3 months old,RNA-Seq,50,31045600,PRJNA254994,SAMN03444267,22938270,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966463,GSM1642094,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642094,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926855,2-3 months old,RNA-Seq,50,32492500,PRJNA254994,SAMN03444170,24057867,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966464,GSM1642095,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642095,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926856,2-3 months old,RNA-Seq,50,29734150,PRJNA254994,SAMN03444274,21982543,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966465,GSM1642096,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642096,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926857,2-3 months old,RNA-Seq,50,31629100,PRJNA254994,SAMN03444238,23417400,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966466,GSM1642097,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642097,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926858,2-3 months old,RNA-Seq,50,26137100,PRJNA254994,SAMN03444190,19357407,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966467,GSM1642098,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642098,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926859,2-3 months old,RNA-Seq,50,1535950,PRJNA254994,SAMN03444232,1177561,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966468,GSM1642099,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642099,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926860,2-3 months old,RNA-Seq,50,28353950,PRJNA254994,SAMN03444249,21016847,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966469,GSM1642100,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642100,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926861,2-3 months old,RNA-Seq,50,27730000,PRJNA254994,SAMN03444239,20540463,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966470,GSM1642101,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642101,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926862,2-3 months old,RNA-Seq,50,26156000,PRJNA254994,SAMN03444255,19353686,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966471,GSM1642102,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642102,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926863,2-3 months old,RNA-Seq,50,32039200,PRJNA254994,SAMN03444153,23697844,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966472,GSM1642103,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642103,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926864,2-3 months old,RNA-Seq,50,31434700,PRJNA254994,SAMN03444209,23302962,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966473,GSM1642104,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642104,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926865,2-3 months old,RNA-Seq,50,34977400,PRJNA254994,SAMN03444319,25786954,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966474,GSM1642105,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642105,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926866,2-3 months old,RNA-Seq,50,31085750,PRJNA254994,SAMN03444273,22975317,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966475,GSM1642106,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642106,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926867,2-3 months old,RNA-Seq,50,29069950,PRJNA254994,SAMN03444143,21502987,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966476,GSM1642107,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642107,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926868,2-3 months old,RNA-Seq,50,29665000,PRJNA254994,SAMN03444181,21991710,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966477,GSM1642108,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642108,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926869,2-3 months old,RNA-Seq,50,31686950,PRJNA254994,SAMN03444233,23488656,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966478,GSM1642109,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642109,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926870,2-3 months old,RNA-Seq,50,23653200,PRJNA254994,SAMN03444240,17538474,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966479,GSM1642110,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642110,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926871,2-3 months old,RNA-Seq,50,27106600,PRJNA254994,SAMN03444202,20135947,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966480,GSM1642111,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642111,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926872,2-3 months old,RNA-Seq,50,29794650,PRJNA254994,SAMN03444372,22152610,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966481,GSM1642112,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642112,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926873,2-3 months old,RNA-Seq,50,30483700,PRJNA254994,SAMN03444257,22635073,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966482,GSM1642113,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642113,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926874,2-3 months old,RNA-Seq,50,27581500,PRJNA254994,SAMN03444343,20521087,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966483,GSM1642114,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642114,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926875,2-3 months old,RNA-Seq,50,32012700,PRJNA254994,SAMN03444268,23814316,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966484,GSM1642115,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642115,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926876,2-3 months old,RNA-Seq,50,34682000,PRJNA254994,SAMN03444306,25767064,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966485,GSM1642116,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642116,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926877,2-3 months old,RNA-Seq,50,32377600,PRJNA254994,SAMN03444185,23979036,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966486,GSM1642117,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642117,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926878,2-3 months old,RNA-Seq,50,28245500,PRJNA254994,SAMN03444242,21025586,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966487,GSM1642118,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642118,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926879,2-3 months old,RNA-Seq,50,31757200,PRJNA254994,SAMN03444338,23622111,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966488,GSM1642119,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642119,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926880,2-3 months old,RNA-Seq,50,24856150,PRJNA254994,SAMN03444206,18539986,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966489,GSM1642120,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642120,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926881,2-3 months old,RNA-Seq,50,27459300,PRJNA254994,SAMN03444378,20454564,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966490,GSM1642121,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642121,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926882,2-3 months old,RNA-Seq,50,27119000,PRJNA254994,SAMN03444348,20111968,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966491,GSM1642122,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642122,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926883,2-3 months old,RNA-Seq,50,29017150,PRJNA254994,SAMN03444286,21499327,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966492,GSM1642123,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642123,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926884,2-3 months old,RNA-Seq,50,27270600,PRJNA254994,SAMN03444172,20251200,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966493,GSM1642124,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642124,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926885,2-3 months old,RNA-Seq,50,19618900,PRJNA254994,SAMN03444320,14616173,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966494,GSM1642125,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642125,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926886,2-3 months old,RNA-Seq,50,30967950,PRJNA254994,SAMN03444279,22941056,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966495,GSM1642126,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642126,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926887,2-3 months old,RNA-Seq,50,31176800,PRJNA254994,SAMN03444371,23173860,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966496,GSM1642127,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642127,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926888,2-3 months old,RNA-Seq,50,34292600,PRJNA254994,SAMN03444140,25319110,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966497,GSM1642128,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642128,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926889,2-3 months old,RNA-Seq,50,30911100,PRJNA254994,SAMN03444296,22927554,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966498,GSM1642129,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642129,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926890,2-3 months old,RNA-Seq,50,28482250,PRJNA254994,SAMN03444367,21143006,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966499,GSM1642130,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642130,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926891,2-3 months old,RNA-Seq,50,28634450,PRJNA254994,SAMN03444375,21269928,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966500,GSM1642131,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642131,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926892,2-3 months old,RNA-Seq,50,29324850,PRJNA254994,SAMN03444339,21750097,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966501,GSM1642132,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642132,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926893,2-3 months old,RNA-Seq,50,23901800,PRJNA254994,SAMN03444145,17744656,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966502,GSM1642133,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642133,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926894,2-3 months old,RNA-Seq,50,32091050,PRJNA254994,SAMN03444199,23773609,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966503,GSM1642134,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642134,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926895,2-3 months old,RNA-Seq,50,34587850,PRJNA254994,SAMN03444278,25524572,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966504,GSM1642135,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642135,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926896,2-3 months old,RNA-Seq,50,30263350,PRJNA254994,SAMN03444147,22432636,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966505,GSM1642136,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642136,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926897,2-3 months old,RNA-Seq,50,30662750,PRJNA254994,SAMN03444215,22750521,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966506,GSM1642137,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642137,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926898,2-3 months old,RNA-Seq,50,34196700,PRJNA254994,SAMN03444270,25292115,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966507,GSM1642138,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642138,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926899,2-3 months old,RNA-Seq,50,30385650,PRJNA254994,SAMN03444159,22546744,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966508,GSM1642139,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642139,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926900,2-3 months old,RNA-Seq,50,30675250,PRJNA254994,SAMN03444266,22722349,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966509,GSM1642140,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642140,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926901,2-3 months old,RNA-Seq,50,29539350,PRJNA254994,SAMN03444218,21902531,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966510,GSM1642141,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642141,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926902,2-3 months old,RNA-Seq,50,32349250,PRJNA254994,SAMN03444173,23946730,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966511,GSM1642142,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642142,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926903,2-3 months old,RNA-Seq,50,15544050,PRJNA254994,SAMN03444208,11559502,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966512,GSM1642143,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642143,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926904,2-3 months old,RNA-Seq,50,26901900,PRJNA254994,SAMN03444293,19978177,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966513,GSM1642144,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642144,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926905,2-3 months old,RNA-Seq,50,28473550,PRJNA254994,SAMN03444204,21104009,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966514,GSM1642145,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642145,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926906,2-3 months old,RNA-Seq,50,27804150,PRJNA254994,SAMN03444164,20643251,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966515,GSM1642146,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642146,hematopoietic stem and progenitor cells,SRP044256,DBA/2
SRR1926907,2-3 months old,RNA-Seq,50,28393400,PRJNA254994,SAMN03444290,21073872,multipotent progenitor,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX966516,GSM1642147,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1642147,hematopoietic stem and progenitor cells,SRP044256,DBA/2
